架次编号,时刻（s）,阶段,状态,链路裕量（dB）
T01,3177.899,cruise,直连,21.81
T01,3178.899,cruise,直连,21.934
T01,3179.898,cruise,直连,22.06
T01,3180.898,cruise,直连,22.187
T01,3181.898,cruise,直连,22.316
T01,3182.898,cruise,直连,22.446
T01,3183.897,cruise,直连,22.579
T01,3184.897,cruise,直连,22.713
T01,3185.897,cruise,直连,22.849
T01,3186.896,cruise,直连,22.988
T01,3187.896,cruise,直连,23.128
T01,3188.896,cruise,直连,23.27
T01,3189.896,cruise,直连,23.414
T01,3190.895,cruise,直连,23.56
T01,3191.895,cruise,直连,23.709
T01,3192.895,cruise,直连,23.859
T01,3193.894,cruise,直连,24.012
T01,3194.894,cruise,直连,24.167
T01,3195.894,cruise,直连,24.325
T01,3196.894,cruise,直连,24.485
T01,3197.893,cruise,直连,24.648
T01,3198.893,cruise,直连,24.813
T01,3199.893,cruise,直连,24.98
T01,3200.892,cruise,直连,25.151
T01,3201.892,cruise,直连,25.324
T01,3202.892,cruise,直连,25.5
T01,3203.892,cruise,直连,25.678
T01,3204.891,cruise,直连,25.86
T01,3205.891,cruise,直连,26.044
T01,3206.891,cruise,直连,26.231
T01,3207.89,cruise,直连,26.421
T01,3208.89,cruise,直连,26.614
T01,3209.89,cruise,直连,26.811
T01,3210.889,cruise,直连,27.01
T01,3211.889,cruise,直连,27.212
T01,3212.889,cruise,直连,27.417
T01,3213.889,cruise,直连,27.625
T01,3214.888,cruise,直连,27.836
T01,3215.888,cruise,直连,28.05
T01,3216.888,cruise,直连,28.266
T01,3217.887,cruise,直连,28.485
T01,3218.887,cruise,直连,28.707
T01,3219.887,cruise,直连,28.93
T01,3220.887,cruise,直连,29.155
T01,3221.886,cruise,直连,29.382
T01,3222.886,cruise,直连,29.61
T01,3223.886,cruise,直连,29.839
T01,3224.885,cruise,直连,30.067
T01,3225.885,cruise,直连,30.295
T01,3226.885,cruise,直连,30.521
T01,3227.885,cruise,直连,30.745
T01,3228.884,cruise,直连,30.965
T01,3229.884,cruise,直连,31.181
T01,3230.884,cruise,直连,31.391
T01,3231.883,cruise,直连,31.593
T01,3232.883,cruise,直连,31.787
T01,3233.883,cruise,直连,31.969
T01,3234.883,cruise,直连,32.14
T01,3235.882,cruise,直连,32.296
T01,3236.882,cruise,直连,32.435
T01,3237.882,cruise,直连,32.557
T01,3238.881,cruise,直连,32.66
T01,3239.881,cruise,直连,32.741
T01,3240.881,cruise,直连,32.8
T01,3241.881,cruise,直连,32.836
T01,3242.88,cruise,直连,32.848
T01,3242.88,descent,直连,32.848
T01,3243.872,descent,直连,32.924
T01,3244.864,descent,直连,33.001
T01,3245.856,descent,直连,33.078
T01,3246.848,descent,直连,33.156
T01,3247.84,descent,直连,33.234
T01,3248.832,descent,直连,33.314
T01,3249.824,descent,直连,33.394
T01,3250.816,descent,直连,33.475
T01,3251.808,descent,直连,33.556
T01,3252.8,descent,直连,33.639
T01,3253.792,descent,直连,33.722
T01,3254.784,descent,直连,33.806
T01,3255.776,descent,直连,33.891
T01,3256.767,descent,直连,33.976
T01,3257.759,descent,直连,34.063
T01,3258.751,descent,直连,34.15
T01,3259.743,descent,直连,34.238
T01,3260.735,descent,直连,34.328
T01,3261.727,descent,直连,34.418
T01,3262.719,descent,直连,34.509
T01,3263.711,descent,直连,34.601
T01,3264.703,descent,直连,34.694
T01,3265.695,descent,直连,34.788
T01,3266.687,descent,直连,34.883
T01,3267.679,descent,直连,34.979
T01,3268.671,descent,直连,35.076
T01,3269.663,descent,直连,35.174
T01,3270.655,descent,直连,35.273
T01,3271.647,descent,直连,35.374
T01,3272.639,descent,直连,35.475
T01,3273.631,descent,直连,35.578
T01,3274.623,descent,直连,35.682
T01,3275.614,descent,直连,35.788
T01,3276.606,descent,直连,35.894
T01,3277.598,descent,直连,36.002
T01,3278.59,descent,直连,36.112
T01,3279.582,descent,直连,36.223
T01,3280.574,descent,直连,36.335
T01,3281.566,descent,直连,36.448
T01,3282.558,descent,直连,36.564
T01,3283.55,descent,直连,36.68
T01,3284.542,descent,直连,36.798
T01,3285.534,descent,直连,36.918
T01,3286.526,descent,直连,37.04
T01,3287.518,descent,直连,37.163
T01,3288.51,descent,直连,37.288
T01,3289.502,descent,直连,37.415
T01,3290.494,descent,直连,37.544
T01,3291.486,descent,直连,37.675
T01,3292.478,descent,直连,37.808
T01,3293.469,descent,直连,37.942
T01,3294.461,descent,直连,38.079
T01,3295.453,descent,直连,38.218
T01,3296.445,descent,直连,38.36
T01,3297.437,descent,直连,38.504
T01,3298.429,descent,直连,38.65
T01,3299.421,descent,直连,38.798
T01,3300.413,descent,直连,38.95
T01,3301.405,descent,直连,39.104
T01,3302.397,descent,直连,39.26
T01,3303.389,descent,直连,39.42
T01,3304.381,descent,直连,39.582
T01,3305.373,descent,直连,39.748
T01,3306.365,descent,直连,39.917
T01,3307.357,descent,直连,40.089
T01,3308.349,descent,直连,40.265
T01,3309.341,descent,直连,40.444
T01,3310.333,descent,直连,40.627
T01,3311.325,descent,直连,40.814
T01,3312.316,descent,直连,41.006
T01,3313.308,descent,直连,41.201
T01,3314.3,descent,直连,41.401
T01,3315.292,descent,直连,41.606
T01,3316.284,descent,直连,41.815
T01,3317.276,descent,直连,42.03
T01,3318.268,descent,直连,42.25
T01,3319.26,descent,直连,42.476
T01,3320.252,descent,直连,42.708
T01,3321.244,descent,直连,42.947
T01,3322.236,descent,直连,43.192
T01,3323.228,descent,直连,43.444
T01,3324.22,descent,直连,43.704
T01,3325.212,descent,直连,43.972
T01,3326.204,descent,直连,44.248
T01,3327.196,descent,直连,44.534
T01,3328.188,descent,直连,44.829
T01,3329.18,descent,直连,45.134
T01,3330.171,descent,直连,45.451
T01,3331.163,descent,直连,45.779
T01,3332.155,descent,直连,46.121
T01,3333.147,descent,直连,46.477
T01,3334.139,descent,直连,46.847
T01,3335.131,descent,直连,47.234
T01,3336.123,descent,直连,47.64
T01,3337.115,descent,直连,48.065
T01,3338.107,descent,直连,48.512
T01,3339.099,descent,直连,48.983
T01,3340.091,descent,直连,49.481
T01,3341.083,descent,直连,50.01
T01,3342.075,descent,直连,50.573
T01,3343.067,descent,直连,51.175
T01,3344.059,descent,直连,51.822
T01,3345.051,descent,直连,52.521
T01,3346.043,descent,直连,53.281
T01,3347.035,descent,直连,54.114
T01,3348.027,descent,直连,55.035
T01,3349.018,descent,直连,56.066
T01,3350.01,descent,直连,57.236
T01,3351.002,descent,直连,58.589
T01,3351.994,descent,直连,60.191
T01,3352.986,descent,直连,62.158
T01,3353.978,descent,直连,64.705
T01,3354.97,descent,直连,68.323
T01,3355.962,descent,直连,74.641
T01,3356.954,descent,直连,97.805
T01,3357.946,descent,直连,73.511
T01,3358.938,descent,直连,67.759
T01,3359.93,descent,直连,64.329
T01,3360.922,descent,直连,61.876
T01,3361.914,descent,直连,59.966
T01,3362.906,descent,直连,58.401
T01,3363.898,descent,直连,57.075
T01,3364.89,descent,直连,45.925
T02,390.0,climb,直连,45.925
T02,390.996,climb,直连,57.331
T02,391.993,climb,直连,59.009
T02,392.989,climb,直连,61.092
T02,393.985,climb,直连,63.836
T02,394.982,climb,直连,67.871
T02,395.978,climb,直连,75.641
T02,396.974,climb,直连,82.647
T02,397.97,climb,直连,70.099
T02,398.967,climb,直连,65.168
T02,399.963,climb,直连,62.043
T02,400.959,climb,直连,59.749
T02,401.956,climb,直连,57.936
T02,402.952,climb,直连,56.437
T02,403.948,climb,直连,55.159
T02,404.945,climb,直连,54.045
T02,405.941,climb,直连,53.058
T02,406.937,climb,直连,52.171
T02,407.934,climb,直连,51.367
T02,408.93,climb,直连,50.631
T02,409.926,climb,直连,49.953
T02,410.922,climb,直连,49.324
T02,411.919,climb,直连,48.737
T02,412.915,climb,直连,48.187
T02,413.911,climb,直连,47.67
T02,414.908,climb,直连,47.182
T02,415.904,climb,直连,46.72
T02,416.9,climb,直连,46.282
T02,417.897,climb,直连,45.864
T02,418.893,climb,直连,45.466
T02,419.889,climb,直连,45.085
T02,420.886,climb,直连,44.72
T02,421.882,climb,直连,44.37
T02,422.878,climb,直连,44.034
T02,423.874,climb,直连,43.709
T02,424.871,climb,直连,43.397
T02,425.867,climb,直连,43.096
T02,426.863,climb,直连,42.804
T02,427.86,climb,直连,42.522
T02,428.856,climb,直连,42.249
T02,429.852,climb,直连,41.984
T02,430.849,climb,直连,41.727
T02,431.845,climb,直连,41.478
T02,432.841,climb,直连,41.235
T02,433.838,climb,直连,40.999
T02,434.834,climb,直连,40.77
T02,435.83,climb,直连,40.546
T02,436.826,climb,直连,40.328
T02,437.823,climb,直连,40.115
T02,438.819,climb,直连,39.907
T02,439.815,climb,直连,39.704
T02,440.812,climb,直连,39.506
T02,441.808,climb,直连,39.312
T02,442.804,climb,直连,39.122
T02,443.801,climb,直连,38.937
T02,444.797,climb,直连,38.755
T02,445.793,climb,直连,38.577
T02,446.79,climb,直连,38.403
T02,447.786,climb,直连,38.232
T02,448.782,climb,直连,38.064
T02,449.778,climb,直连,37.9
T02,449.778,cruise,直连,37.9
T02,450.777,cruise,直连,37.861
T02,451.775,cruise,直连,37.749
T02,452.773,cruise,直连,37.567
T02,453.771,cruise,直连,37.326
T02,454.769,cruise,直连,37.033
T02,455.767,cruise,直连,36.701
T02,456.766,cruise,直连,36.338
T02,457.764,cruise,直连,35.954
T02,458.762,cruise,直连,35.556
T02,459.76,cruise,直连,35.151
T02,460.758,cruise,直连,34.743
T02,461.756,cruise,直连,34.336
T02,462.754,cruise,直连,33.933
T02,463.753,cruise,直连,33.537
T02,464.751,cruise,直连,33.147
T02,465.749,cruise,直连,32.767
T02,466.747,cruise,直连,32.395
T02,467.745,cruise,直连,32.032
T02,468.743,cruise,直连,31.68
T02,469.742,cruise,直连,31.336
T02,470.74,cruise,直连,31.003
T02,471.738,cruise,直连,30.678
T02,472.736,cruise,直连,30.363
T02,473.734,cruise,直连,30.056
T02,474.732,cruise,直连,29.758
T02,475.731,cruise,直连,29.468
T02,476.729,cruise,直连,29.185
T02,477.727,cruise,直连,28.911
T02,478.725,cruise,直连,28.643
T02,479.723,cruise,直连,28.383
T02,480.721,cruise,直连,28.129
T02,481.719,cruise,直连,27.881
T02,482.718,cruise,直连,27.64
T02,483.716,cruise,直连,27.404
T02,484.714,cruise,直连,27.174
T02,485.712,cruise,直连,26.95
T02,486.71,cruise,直连,26.731
T02,487.708,cruise,直连,26.516
T02,488.707,cruise,直连,26.307
T02,489.705,cruise,直连,26.102
T02,490.703,cruise,直连,25.901
T02,491.701,cruise,直连,25.705
T02,492.699,cruise,直连,25.512
T02,493.697,cruise,直连,25.324
T02,494.695,cruise,直连,25.139
T02,495.694,cruise,直连,24.958
T02,496.692,cruise,直连,24.781
T02,497.69,cruise,直连,24.607
T02,498.688,cruise,直连,24.436
T02,499.686,cruise,直连,24.268
T02,500.684,cruise,直连,24.103
T02,501.683,cruise,直连,23.941
T02,502.681,cruise,直连,23.783
T02,503.679,cruise,直连,23.626
T02,504.677,cruise,直连,23.473
T02,505.675,cruise,直连,23.322
T02,506.673,cruise,直连,23.173
T02,507.671,cruise,直连,23.027
T02,508.67,cruise,直连,22.884
T02,509.668,cruise,直连,22.742
T02,510.666,cruise,直连,22.603
T02,511.664,cruise,直连,22.466
T02,512.662,cruise,直连,22.331
T02,513.66,cruise,直连,22.198
T02,514.659,cruise,直连,22.067
T02,515.657,cruise,直连,21.937
T02,516.655,cruise,直连,21.81
T02,517.653,cruise,直连,21.684
T02,518.651,cruise,直连,21.561
T02,519.649,cruise,直连,21.439
T02,520.647,cruise,直连,21.318
T02,521.646,cruise,直连,21.199
T02,522.644,cruise,直连,21.082
T02,523.642,cruise,直连,20.966
T02,524.64,cruise,直连,20.852
T02,525.638,cruise,直连,20.739
T02,526.636,cruise,直连,20.628
T02,527.635,cruise,直连,20.518
T02,528.633,cruise,直连,20.409
T02,529.631,cruise,直连,20.302
T02,530.629,cruise,直连,20.196
T02,531.627,cruise,直连,20.091
T02,532.625,cruise,直连,19.987
T02,533.624,cruise,直连,19.885
T02,534.622,cruise,直连,19.784
T02,535.62,cruise,直连,19.684
T02,536.618,cruise,直连,19.585
T02,537.616,cruise,直连,19.487
T02,538.614,cruise,直连,19.39
T02,539.612,cruise,直连,19.295
T02,540.611,cruise,直连,19.2
T02,541.609,cruise,直连,19.106
T02,542.607,cruise,直连,19.014
T02,543.605,cruise,直连,18.922
T02,544.603,cruise,直连,18.831
T02,545.601,cruise,直连,18.741
T02,546.6,cruise,直连,18.652
T02,547.598,cruise,直连,18.564
T02,548.596,cruise,直连,18.477
T02,549.594,cruise,直连,18.391
T02,550.592,cruise,直连,18.305
T02,551.59,cruise,直连,18.221
T02,552.588,cruise,直连,18.137
T02,553.587,cruise,直连,18.054
T02,554.585,cruise,直连,17.972
T02,555.583,cruise,直连,17.89
T02,556.581,cruise,直连,17.809
T02,557.579,cruise,直连,17.729
T02,558.577,cruise,直连,17.65
T02,559.576,cruise,直连,17.571
T02,560.574,cruise,直连,17.494
T02,561.572,cruise,直连,17.416
T02,562.57,cruise,直连,17.34
T02,563.568,cruise,直连,17.264
T02,564.566,cruise,直连,17.189
T02,565.564,cruise,直连,17.114
T02,566.563,cruise,直连,17.04
T02,567.561,cruise,直连,16.967
T02,568.559,cruise,直连,16.894
T02,569.557,cruise,直连,16.822
T02,570.555,cruise,直连,16.751
T02,571.553,cruise,直连,16.68
T02,572.552,cruise,直连,16.609
T02,573.55,cruise,直连,16.539
T02,574.548,cruise,直连,16.47
T02,575.546,cruise,直连,16.402
T02,576.544,cruise,直连,16.333
T02,577.542,cruise,直连,16.266
T02,578.54,cruise,直连,16.199
T02,579.539,cruise,直连,16.132
T02,580.537,cruise,直连,16.066
T02,581.535,cruise,直连,16.0
T02,582.533,cruise,直连,15.935
T02,583.531,cruise,直连,15.87
T02,584.529,cruise,直连,15.806
T02,585.528,cruise,直连,15.743
T02,586.526,cruise,直连,15.679
T02,587.524,cruise,直连,15.616
T02,588.522,cruise,直连,15.554
T02,589.52,cruise,直连,15.492
T02,590.518,cruise,直连,15.431
T02,591.517,cruise,直连,15.37
T02,592.515,cruise,直连,15.309
T02,593.513,cruise,直连,15.249
T02,594.511,cruise,直连,15.189
T02,595.509,cruise,直连,15.13
T02,596.507,cruise,直连,15.071
T02,597.505,cruise,直连,15.012
T02,598.504,cruise,直连,14.954
T02,599.502,cruise,直连,14.896
T02,600.5,cruise,直连,14.839
T02,601.498,cruise,直连,14.782
T02,602.496,cruise,直连,14.725
T02,603.494,cruise,直连,14.669
T02,604.493,cruise,直连,14.613
T02,605.491,cruise,直连,14.557
T02,606.489,cruise,直连,14.502
T02,607.487,cruise,直连,14.447
T02,608.485,cruise,直连,14.392
T02,609.483,cruise,直连,14.338
T02,610.481,cruise,直连,14.284
T02,611.48,cruise,直连,14.231
T02,612.478,cruise,直连,14.178
T02,613.476,cruise,直连,4.125
T02,614.474,cruise,直连,14.072
T02,615.472,cruise,直连,4.02
T02,616.47,cruise,直连,3.968
T02,617.469,cruise,直连,3.916
T02,618.467,cruise,直连,13.865
T02,619.465,cruise,直连,3.814
T02,620.463,cruise,直连,3.763
T02,621.461,cruise,直连,3.713
T02,622.459,cruise,直连,3.662
T02,623.457,cruise,直连,3.613
T02,624.456,cruise,直连,3.563
T02,625.454,cruise,直连,3.514
T02,626.452,cruise,直连,3.465
T02,627.45,cruise,直连,3.416
T02,628.448,cruise,直连,3.367
T02,629.446,cruise,直连,3.319
T02,630.445,cruise,直连,3.271
T02,631.443,cruise,直连,3.224
T02,632.441,cruise,直连,3.176
T02,633.439,cruise,直连,3.129
T02,634.437,cruise,直连,3.082
T02,635.435,cruise,直连,3.035
T02,636.433,cruise,直连,2.989
T02,637.432,cruise,直连,2.943
T02,638.43,cruise,直连,2.897
T02,639.428,cruise,直连,2.851
T02,640.426,cruise,直连,2.806
T02,641.424,cruise,直连,2.76
T02,642.422,cruise,直连,2.715
T02,643.421,cruise,直连,2.671
T02,644.419,cruise,直连,2.626
T02,645.417,cruise,直连,2.582
T02,646.415,cruise,直连,2.538
T02,647.413,cruise,直连,2.494
T02,648.411,cruise,直连,2.45
T02,649.409,cruise,直连,2.407
T02,650.408,cruise,直连,2.364
T02,651.406,cruise,直连,2.321
T02,652.404,cruise,直连,2.278
T02,653.402,cruise,直连,2.235
T02,654.4,cruise,直连,2.193
T02,655.398,cruise,直连,2.151
T02,656.397,cruise,直连,2.109
T02,657.395,cruise,直连,2.067
T02,658.393,cruise,直连,2.026
T02,659.391,cruise,直连,1.984
T02,660.389,cruise,直连,1.943
T02,661.387,cruise,直连,1.902
T02,662.386,cruise,直连,1.861
T02,663.384,cruise,直连,1.821
T02,664.382,cruise,直连,1.78
T02,665.38,cruise,直连,1.74
T02,666.378,cruise,直连,1.7
T02,667.376,cruise,直连,1.66
T02,668.374,cruise,直连,1.621
T02,669.373,cruise,直连,1.581
T02,670.371,cruise,直连,1.542
T02,671.369,cruise,直连,1.503
T02,672.367,cruise,直连,1.464
T02,673.365,cruise,直连,1.425
T02,674.363,cruise,直连,1.386
T02,675.362,cruise,直连,1.348
T02,676.36,cruise,直连,1.31
T02,677.358,cruise,直连,1.272
T02,678.356,cruise,直连,1.234
T02,679.354,cruise,直连,1.196
T02,680.352,cruise,直连,1.158
T02,681.35,cruise,直连,1.121
T02,682.349,cruise,直连,1.084
T02,683.347,cruise,直连,1.047
T02,684.345,cruise,直连,1.01
T02,685.343,cruise,直连,0.973
T02,686.341,cruise,直连,0.936
T02,687.339,cruise,直连,0.9
T02,688.338,cruise,直连,0.863
T02,689.336,cruise,直连,0.827
T02,690.334,cruise,直连,0.791
T02,691.332,cruise,直连,0.755
T02,692.33,cruise,直连,0.719
T02,693.328,cruise,直连,0.684
T02,694.326,cruise,直连,0.648
T02,695.325,cruise,直连,0.613
T02,696.323,cruise,直连,0.578
T02,697.321,cruise,直连,0.543
T02,698.319,cruise,直连,0.508
T02,699.317,cruise,直连,0.473
T02,700.315,cruise,直连,0.439
T02,701.314,cruise,直连,0.404
T02,702.312,cruise,直连,0.37
T02,703.31,cruise,直连,0.336
T02,704.308,cruise,直连,0.301
T02,705.306,cruise,直连,0.268
T02,706.304,cruise,直连,0.234
T02,707.302,cruise,直连,0.2
T02,708.301,cruise,直连,0.167
T02,709.299,cruise,直连,0.133
T02,710.297,cruise,直连,0.1
T02,711.295,cruise,直连,0.067
T02,712.293,cruise,直连,0.034
T02,713.291,cruise,直连,0.001
T02,714.29,cruise,中继,2.306
T02,715.288,cruise,中继,2.306
T02,716.286,cruise,中继,2.306
T02,717.284,cruise,中继,2.306
T02,718.282,cruise,中继,2.306
T02,719.28,cruise,中继,2.306
T02,720.279,cruise,中继,2.306
T02,721.277,cruise,中继,2.306
T02,722.275,cruise,中继,2.306
T02,723.273,cruise,中继,2.306
T02,724.271,cruise,中继,2.306
T02,725.269,cruise,中继,2.306
T02,726.267,cruise,中继,2.306
T02,727.266,cruise,中继,2.306
T02,728.264,cruise,中继,2.306
T02,729.262,cruise,中继,2.306
T02,730.26,cruise,中继,2.306
T02,731.258,cruise,中继,2.306
T02,732.256,cruise,中继,2.306
T02,733.255,cruise,中继,2.306
T02,734.253,cruise,中继,2.306
T02,735.251,cruise,中继,2.306
T02,736.249,cruise,中继,2.306
T02,737.247,cruise,中继,2.306
T02,738.245,cruise,中继,2.306
T02,739.243,cruise,中继,2.306
T02,740.242,cruise,中继,2.306
T02,741.24,cruise,中继,3.093
T02,742.238,cruise,中继,3.086
T02,743.236,cruise,中继,3.078
T02,744.234,cruise,中继,3.07
T02,745.232,cruise,中继,3.062
T02,746.231,cruise,中继,3.054
T02,747.229,cruise,中继,3.046
T02,748.227,cruise,中继,3.037
T02,749.225,cruise,中继,3.029
T02,750.223,cruise,中继,3.021
T02,751.221,cruise,中继,3.012
T02,752.219,cruise,中继,3.003
T02,753.218,cruise,中继,2.995
T02,754.216,cruise,中继,2.986
T02,755.214,cruise,中继,2.977
T02,756.212,cruise,中继,2.968
T02,757.21,cruise,中继,2.959
T02,758.208,cruise,中继,2.95
T02,759.207,cruise,中继,2.941
T02,760.205,cruise,中继,2.932
T02,761.203,cruise,中继,2.923
T02,762.201,cruise,中继,2.913
T02,763.199,cruise,中继,2.904
T02,764.197,cruise,中继,2.894
T02,765.195,cruise,中继,2.885
T02,766.194,cruise,中继,2.875
T02,767.192,cruise,中继,2.865
T02,768.19,cruise,中继,2.855
T02,769.188,cruise,中继,2.845
T02,770.186,cruise,中继,2.835
T02,771.184,cruise,中继,2.825
T02,772.183,cruise,中继,2.815
T02,773.181,cruise,中继,2.805
T02,774.179,cruise,中继,2.795
T02,775.177,cruise,中继,2.784
T02,776.175,cruise,中继,2.774
T02,777.173,cruise,中继,2.764
T02,778.172,cruise,中继,2.753
T02,779.17,cruise,中继,2.742
T02,780.168,cruise,中继,2.732
T02,781.166,cruise,中继,2.721
T02,782.164,cruise,中继,2.71
T02,783.162,cruise,中继,2.699
T02,784.16,cruise,中继,2.688
T02,785.159,cruise,中继,2.677
T02,786.157,cruise,中继,2.666
T02,787.155,cruise,中继,2.655
T02,788.153,cruise,中继,2.644
T02,789.151,cruise,中继,2.633
T02,790.149,cruise,中继,2.621
T02,791.148,cruise,中继,2.61
T02,792.146,cruise,中继,2.599
T02,793.144,cruise,中继,2.587
T02,794.142,cruise,中继,2.576
T02,795.14,cruise,中继,2.564
T02,796.138,cruise,中继,2.552
T02,797.136,cruise,中继,2.541
T02,798.135,cruise,中继,2.529
T02,799.133,cruise,中继,2.517
T02,800.131,cruise,中继,2.505
T02,801.129,cruise,中继,2.493
T02,802.127,cruise,中继,2.481
T02,803.125,cruise,中继,2.469
T02,804.124,cruise,中继,2.457
T02,805.122,cruise,中继,2.445
T02,806.12,cruise,中继,2.433
T02,807.118,cruise,中继,2.42
T02,808.116,cruise,中继,2.408
T02,809.114,cruise,中继,2.396
T02,810.112,cruise,中继,2.383
T02,811.111,cruise,中继,2.371
T02,812.109,cruise,中继,2.358
T02,813.107,cruise,中继,2.346
T02,814.105,cruise,中继,2.333
T02,815.103,cruise,中继,2.32
T02,816.101,cruise,中继,2.308
T02,817.1,cruise,中继,2.306
T02,818.098,cruise,中继,2.306
T02,819.096,cruise,中继,2.306
